gene_symbol	ensembl_id	ensembl_id_clean	gene_name	logFC	logCPM	LR	PValue	FDR
PCSK5	ENSG00000099139.13	ENSG00000099139	PCSK5	8.01700423594785	5.608941244223	28.1554568777733	1.11951582788002e-07	3.23566774633765e-06
SCD	ENSG00000099194.5	ENSG00000099194	SCD	6.08383024112127	6.70649679092629	20.6791581786131	5.43038795913207e-06	8.89089357469978e-05
MZF1	ENSG00000099326.8	ENSG00000099326	MZF1	3.55668115573112	5.64935338974614	7.96328396507139	0.00477357261812269	0.0232669938100106
CIRBP	ENSG00000099622.13	ENSG00000099622	CIRBP	3.37811980164495	5.92682613348165	7.60964189933451	0.00580570125047842	0.0273946000010486
MED15	ENSG00000099917.17	ENSG00000099917	MED15	5.34852834588655	6.05999174405982	19.5057826490659	1.00295602074116e-05	0.000146949622378262
SNAP29	ENSG00000099940.11	ENSG00000099940	SNAP29	5.81415029565815	5.93754886936509	20.4859066802006	6.0071942001351e-06	9.76133808150269e-05
CABIN1	ENSG00000099991.17	ENSG00000099991	CABIN1	4.92948461844525	5.49168366554889	12.7999219096272	0.000346633819752119	0.00289593562768936
SF3A1	ENSG00000099995.18	ENSG00000099995	SF3A1	4.95856028655379	6.49613118823417	17.3307569348614	3.1406230746832e-05	0.000387926581807072
MAPK1	ENSG00000100030.14	ENSG00000100030	MAPK1	5.67416805685674	6.46567873356266	22.3182531325451	2.31000419772771e-06	4.26913275784603e-05
SEZ6L	ENSG00000100095.18	ENSG00000100095	SEZ6L	-5.63192738861361	10.1851793137021	6.31430922669682	0.0119767396407727	0.0468600743442902
DDX17	ENSG00000100201.19	ENSG00000100201	DDX17	4.97334558910413	9.31560558101037	14.7703237033606	0.000121431571095623	0.00120175382429116
XBP1	ENSG00000100219.16	ENSG00000100219	XBP1	7.00270729900893	8.32293464491201	20.8867754629912	4.87246915679672e-06	8.03134358649027e-05
TIMP3	ENSG00000100234.11	ENSG00000100234	TIMP3	11.7501559499506	7.63956212467954	44.4138910970462	2.65794423864496e-11	2.48891640677188e-08
PACSIN2	ENSG00000100266.18	ENSG00000100266	PACSIN2	4.92121851674149	5.9219287460357	17.6718649584322	2.62480464318691e-05	0.000335246645395522
KCTD17	ENSG00000100379.17	ENSG00000100379	KCTD17	-5.9598115086492	9.77353326339671	6.89400007996384	0.00864855247329661	0.0368848667108515
ST13	ENSG00000100380.13	ENSG00000100380	ST13	3.57607379646022	6.64729484683026	11.4686056016216	0.000707817691581505	0.00508607145394133
HIF1A	ENSG00000100644.16	ENSG00000100644	HIF1A	6.08097209601712	7.03261861082605	21.964198865246	2.77784117243362e-06	4.91813046822926e-05
EIF5	ENSG00000100664.10	ENSG00000100664	EIF5	3.5634577122951	7.33675206265024	9.87193660772406	0.00167818775144411	0.0104304178844533
ACIN1	ENSG00000100813.14	ENSG00000100813	ACIN1	3.97661863880656	7.17841924905412	11.2639418962296	0.000790272136823636	0.00555581809158864
TRIP11	ENSG00000100815.12	ENSG00000100815	TRIP11	3.45966891164461	6.8868985601957	8.78593689587469	0.00303561617652337	0.0165956050127036
CHD8	ENSG00000100888.12	ENSG00000100888	CHD8	2.81968379700911	7.08451349221145	6.39186711565217	0.0114644378933652	0.0454199258686
PNN	ENSG00000100941.8	ENSG00000100941	PNN	4.09810203745753	8.02651384805246	9.80890161283397	0.00173669198789854	0.0107257217834899
ADNP	ENSG00000101126.15	ENSG00000101126	ADNP	3.96594180415491	6.37062965917937	10.5281455145972	0.00117570130260779	0.00782808539928586
DIDO1	ENSG00000101191.16	ENSG00000101191	DIDO1	4.35601288462202	6.5296919363453	12.1571052471828	0.000489012147030426	0.00376323385703699
MYL9	ENSG00000101335.9	ENSG00000101335	MYL9	7.84077024222002	6.58930037571722	31.3117217104515	2.19748857728596e-08	9.92735811905389e-07
HCK	ENSG00000101336.12	ENSG00000101336	HCK	-7.77566940408941	11.6039062293048	10.1803255920997	0.00141947113685853	0.00906492104284391
TM9SF4	ENSG00000101337.15	ENSG00000101337	TM9SF4	3.13837815832176	5.93057035765141	6.58362185780273	0.010292126577163	0.0420559602354338
SAMHD1	ENSG00000101347.8	ENSG00000101347	SAMHD1	3.43366881468355	6.68267105010399	8.337092067623	0.00388437214239107	0.0199215825436344
WFDC2	ENSG00000101443.17	ENSG00000101443	WFDC2	9.17704978428393	5.15945577032048	24.5686701717069	7.17081741275331e-07	1.60488156682676e-05
ANKRD12	ENSG00000101745.16	ENSG00000101745	ANKRD12	3.63288264371969	7.77044806757709	9.1869558109623	0.00243745938911824	0.0141071937835206
MXRA5	ENSG00000101825.7	ENSG00000101825	MXRA5	10.9810560627646	8.47030721792712	39.7316848444045	2.91360111447316e-10	4.30771510227713e-08
MID1	ENSG00000101871.14	ENSG00000101871	MID1	7.58484945617828	5.34971928345742	19.0824681299868	1.25189646054858e-05	0.000176023136340534
PLP2	ENSG00000102007.10	ENSG00000102007	PLP2	10.0195331205052	5.95379638531337	35.9859008271453	1.98750462560614e-09	1.64356526581904e-07
KCND1	ENSG00000102057.9	ENSG00000102057	KCND1	-5.07946611298397	8.56846299469252	6.34076077234354	0.0117994262732876	0.0464644074151496
EEA1	ENSG00000102189.16	ENSG00000102189	EEA1	3.92093923071999	6.29519481457739	10.4148745872202	0.00125004344352361	0.00818652612208284
HTATSF1	ENSG00000102241.11	ENSG00000102241	HTATSF1	4.26026772335709	6.04222260943382	12.6917796980588	0.000367266552108937	0.00301158572729328
TIMP1	ENSG00000102265.11	ENSG00000102265	TIMP1	10.9006386846361	6.80570463034913	42.1164790527709	8.59954582068624e-11	2.52548498592861e-08
MAGED2	ENSG00000102316.16	ENSG00000102316	MAGED2	5.13163942714689	5.5815342925146	14.2020707414822	0.000164189728840136	0.00154948101936369
KLF5	ENSG00000102554.13	ENSG00000102554	KLF5	5.99157825920071	5.39741615061003	16.926333457859	3.88587556002891e-05	0.000466664958171517
ARHGEF7	ENSG00000102606.17	ENSG00000102606	ARHGEF7	-5.41627547942336	11.8680520113787	6.786945271238	0.00918269081015702	0.0386894200887358
TSC22D1	ENSG00000102804.14	ENSG00000102804	TSC22D1	4.62363177246361	5.79791383051884	14.7126058265408	0.000125206415155225	0.00122667088261514
NFAT5	ENSG00000102908.20	ENSG00000102908	NFAT5	3.77311505809812	7.77405893213341	9.33187559017173	0.00225201734031548	0.0132089482785436
LONP2	ENSG00000102910.13	ENSG00000102910	LONP2	7.29020652191986	6.09152601484266	29.9884717573957	4.34622563760989e-08	1.65660807440945e-06
CTCF	ENSG00000102974.14	ENSG00000102974	CTCF	3.25833971001176	5.68494970288551	9.14840889382618	0.00248934434323074	0.0143394463407589
GSPT1	ENSG00000103342.12	ENSG00000103342	GSPT1	4.99390931684679	6.90199957127809	15.2523078174671	9.40617515651954e-05	0.000956098512263726
TMC5	ENSG00000103534.16	ENSG00000103534	TMC5	9.38853663714261	5.35605236899431	24.8352799375347	6.24440647404062e-07	1.41048422161316e-05
CD276	ENSG00000103855.17	ENSG00000103855	CD276	5.67718147387486	5.82306956498893	17.0018082896963	3.73442353942074e-05	0.000453240110667507
HOMER2	ENSG00000103942.12	ENSG00000103942	HOMER2	5.75924920937118	5.2238161985509	15.7306508618109	7.30311265529309e-05	0.000771836778416911
EIF3J	ENSG00000104131.12	ENSG00000104131	EIF3J	4.29286240586019	5.96891134583945	12.9447923074386	0.000320812688893479	0.00271743942554043
IMPAD1	ENSG00000104331.8	ENSG00000104331	IMPAD1	8.14932478016402	6.70203021249007	31.3732292259755	2.12896219734793e-08	9.70766968304725e-07
SFRP1	ENSG00000104332.11	ENSG00000104332	SFRP1	3.62132149921149	5.79498258265561	6.8443777941783	0.00889206637894839	0.0377583915255781
LAPTM4B	ENSG00000104341.16	ENSG00000104341	LAPTM4B	9.5631262299405	7.43881703249846	36.6287462318748	1.42908673755295e-09	1.34086811394632e-07
IKBKB	ENSG00000104365.13	ENSG00000104365	IKBKB	4.22875232402324	5.69689373130459	11.8584166471665	0.000574013269494703	0.00430840082487232
PLAT	ENSG00000104368.17	ENSG00000104368	PLAT	3.62716304570816	7.01015828874134	6.64822704306838	0.00992545409653147	0.0411089053794372
STK3	ENSG00000104375.15	ENSG00000104375	STK3	6.30230696521661	5.44899468220961	20.0908384365674	7.38495880143285e-06	0.000114749089147105
RAB2A	ENSG00000104388.14	ENSG00000104388	RAB2A	10.0940587193918	6.02499218465447	39.5550274187431	3.18944280984612e-10	4.57685043212919e-08
EIF3E	ENSG00000104408.9	ENSG00000104408	EIF3E	2.93992558911029	6.98235920729867	6.30751201309048	0.0120227439412313	0.0469609649705055
ESRP1	ENSG00000104413.15	ENSG00000104413	ESRP1	5.56250833680056	5.99210622464663	19.1932389850695	1.18131045177163e-05	0.000168526716204497
NDRG1	ENSG00000104419.14	ENSG00000104419	NDRG1	3.17771452777938	6.99951090456967	7.11596515195716	0.00764004610241046	0.033642405174784
TRPS1	ENSG00000104447.11	ENSG00000104447	TRPS1	6.32829971898408	8.98479089650375	15.7153993964382	7.3622338575845e-05	0.000771836778416911
SNRNP70	ENSG00000104852.14	ENSG00000104852	SNRNP70	3.7262952965784	6.53675375650283	10.6269792664322	0.00111449617750682	0.00751053432328147
DOT1L	ENSG00000104885.17	ENSG00000104885	DOT1L	5.46520065620462	5.26499836127814	12.5525103533786	0.000395674400679265	0.00317618219326199
OAZ1	ENSG00000104904.12	ENSG00000104904	OAZ1	3.59555029291813	6.69452852209524	9.91466666600244	0.00163966831236244	0.0102427830710681
RPS19	ENSG00000105372.6	ENSG00000105372	RPS19	2.961183640414	5.78790235156155	7.60208833337867	0.00583007349329037	0.0274562733711023
GLTSCR2	ENSG00000105373.18	ENSG00000105373	GLTSCR2	4.5411213523742	5.53907722988044	10.243129758062	0.0013719461212736	0.00885413376414535
KDELR1	ENSG00000105438.8	ENSG00000105438	KDELR1	9.63453536880982	5.5875823382789	34.8669988170739	3.53013933368993e-09	2.34243626861494e-07
LIG1	ENSG00000105486.13	ENSG00000105486	LIG1	5.06233763891831	5.26502145516198	12.1622532702331	0.000487664274479773	0.00375878988181171
PLPPR2	ENSG00000105520.10	ENSG00000105520	PLPPR2	-7.55300357627873	11.9291535886971	10.2770316553859	0.00134696471828116	0.00872754430344459
CDK6	ENSG00000105810.9	ENSG00000105810	CDK6	3.06240745007937	6.02289008758216	6.69952964948989	0.00964383483184009	0.0402156155081605
PON2	ENSG00000105854.12	ENSG00000105854	PON2	9.69594671467966	5.64607247297703	32.3976628649518	1.25637487293347e-08	6.19177071216404e-07
DNAH11	ENSG00000105877.17	ENSG00000105877	DNAH11	3.89403931671054	5.44931008217686	6.90219102911452	0.00860901784264467	0.0367805587165178
ZC3HAV1	ENSG00000105939.12	ENSG00000105939	ZC3HAV1	3.23531177501595	6.46610579563587	8.910106613107	0.00283596708360598	0.015813352458187
TAX1BP1	ENSG00000106052.13	ENSG00000106052	TAX1BP1	4.57311736578524	6.75048359112774	13.3147385048728	0.000263328047959123	0.00233595917453193
PLEKHA8	ENSG00000106086.18	ENSG00000106086	PLEKHA8	9.69277167866662	5.6426457221187	33.6283812085769	6.67122112628244e-09	3.78475440408512e-07
GARS	ENSG00000106105.13	ENSG00000106105	GARS	9.81308816603469	5.75697865777681	35.7485333522169	2.24500915307451e-09	1.79563928817222e-07
SERPINE1	ENSG00000106366.8	ENSG00000106366	SERPINE1	9.70181617153782	5.65109035968531	32.6309585615007	1.11425700300044e-08	5.67706225310508e-07
PHF14	ENSG00000106443.15	ENSG00000106443	PHF14	3.01461250001669	6.87337732148947	6.23050855055064	0.0125567669537576	0.0485566812526193
SFRP4	ENSG00000106483.11	ENSG00000106483	SFRP4	10.1492800219584	6.07751110363507	34.9641265542013	3.35835999097356e-09	2.28173806419965e-07
AGR2	ENSG00000106541.11	ENSG00000106541	AGR2	10.1160034105602	6.04636111458377	28.4480371040031	9.62472987786892e-08	2.86431164006664e-06
COA1	ENSG00000106603.17	ENSG00000106603	COA1	4.15200991152557	6.04622049791647	12.6119203476689	0.000383294519430495	0.00311350293499833
TMEM248	ENSG00000106609.16	ENSG00000106609	TMEM248	4.33614301621027	5.59278876544296	11.3916464157674	0.000737751142762937	0.00525472675261368
AEBP1	ENSG00000106624.9	ENSG00000106624	AEBP1	5.12442123841782	7.13766818256724	16.4513989860861	4.9913334571419e-05	0.000568988690126059
SPIN1	ENSG00000106723.16	ENSG00000106723	SPIN1	3.77338450582688	6.71770284889833	9.75983389620529	0.00178366025397922	0.0109465136844838
OGN	ENSG00000106809.10	ENSG00000106809	OGN	4.55759056875503	5.421788837972	9.86189760171173	0.00168736974062646	0.010460834770669
DNM1	ENSG00000106976.20	ENSG00000106976	DNM1	3.24495475865491	5.68842223834804	6.54317284921306	0.0105287404175229	0.0427138917296463
RIC1	ENSG00000107036.11	ENSG00000107036	RIC1	-6.66022514905498	12.0711631884572	8.19168541551774	0.00420828094545631	0.0212109532364476
KANK1	ENSG00000107104.18	ENSG00000107104	KANK1	3.16987337371325	5.77706468676346	6.45528544264181	0.011062277108274	0.0442763330691297
RAPGEF1	ENSG00000107263.18	ENSG00000107263	RAPGEF1	2.83438140840224	6.1745880402461	7.19839867068674	0.00729686631360095	0.032512703875853
GATA3	ENSG00000107485.15	ENSG00000107485	GATA3	6.7515172379571	8.15159240428216	22.0739106236895	2.62351248802777e-06	4.74078423299537e-05
SEC23IP	ENSG00000107651.12	ENSG00000107651	SEC23IP	3.33276071712974	5.75819158746482	6.6919631029544	0.00968485012100429	0.0403177335668771
PLEKHA1	ENSG00000107679.14	ENSG00000107679	PLEKHA1	4.64823522732261	6.02581827825921	14.1786730286819	0.000166244149353151	0.00156282313043164
ANKRD26	ENSG00000107890.16	ENSG00000107890	ANKRD26	3.15142971356756	5.97672052977528	6.41033835571269	0.011345779336982	0.0452255370793589
LARP4B	ENSG00000107929.14	ENSG00000107929	LARP4B	4.58320236710685	6.45612776234323	14.364881264115	0.000150584788599001	0.00143216994848835
SMC3	ENSG00000108055.9	ENSG00000108055	SMC3	5.35309767107722	5.99662534816386	19.5818533136022	9.63802981294866e-06	0.000142496810476899
NUFIP2	ENSG00000108256.8	ENSG00000108256	NUFIP2	4.90594201883005	8.14083442457101	15.0770506172822	0.000103210467617427	0.00103827602372253
RPL19	ENSG00000108298.9	ENSG00000108298	RPL19	3.16374115973511	7.13732885737512	7.14613060379905	0.00751258978486769	0.0332311201816586
UBTF	ENSG00000108312.14	ENSG00000108312	UBTF	4.16379051404062	6.35500672865009	12.3775642858729	0.000434523623349262	0.00342494468226341
KPNB1	ENSG00000108424.9	ENSG00000108424	KPNB1	3.66449177111404	6.81355928033297	10.4551635239928	0.00122307085638972	0.00805312106386697
INTS2	ENSG00000108506.11	ENSG00000108506	INTS2	4.75400440870592	6.11355927522481	12.866355703157	0.000334542452035377	0.00281419417841483
PFN1	ENSG00000108518.7	ENSG00000108518	PFN1	4.2049527373076	6.62406472462601	13.2162651908735	0.000277530092821068	0.00242230648099104
CPD	ENSG00000108582.11	ENSG00000108582	CPD	3.10625780033483	7.02113479976461	7.29799988111155	0.00690314133422573	0.0312274653964062
DDX5	ENSG00000108654.12	ENSG00000108654	DDX5	3.36537947152088	8.1827961431256	7.61857308643012	0.00577701803792582	0.0272856447309197
COL1A1	ENSG00000108821.13	ENSG00000108821	COL1A1	6.72906311126194	10.7332433437192	17.0171527316802	3.70436588556018e-05	0.000450713245776762
ABCC3	ENSG00000108846.15	ENSG00000108846	ABCC3	3.5447317151168	5.27528402677976	6.17161342778412	0.0129816164307014	0.0499111950869914
LUC7L3	ENSG00000108848.15	ENSG00000108848	LUC7L3	4.6137527461394	7.85967870132712	12.9680463118383	0.000316852485599127	0.00269873799698018
YWHAE	ENSG00000108953.16	ENSG00000108953	YWHAE	7.33177721660591	5.34835917558942	19.7649425114732	8.75743271263394e-06	0.000133314611675791
SLC9A3R1	ENSG00000109062.10	ENSG00000109062	SLC9A3R1	8.05948341889936	7.14763168062149	28.4356225491786	9.6866452267062e-08	2.86431164006664e-06
PMP22	ENSG00000109099.13	ENSG00000109099	PMP22	-6.1719863871338	11.9681395955338	6.61890171816284	0.0100902037651843	0.0415443917049232
PHF12	ENSG00000109118.13	ENSG00000109118	PHF12	4.65753044840619	6.49112366727524	14.7216311903005	0.000124608441388284	0.00122326878376949
SLAIN2	ENSG00000109171.14	ENSG00000109171	SLAIN2	4.55878350148649	6.01818423536947	13.0199409835952	0.000308191527944938	0.0026519690737978
ODAM	ENSG00000109205.16	ENSG00000109205	ODAM	-7.62924377070374	11.0503757110644	7.86902716929183	0.00502887008564104	0.0244381047289269
UBE2D3	ENSG00000109332.19	ENSG00000109332	UBE2D3	-4.64043394477915	11.6272803352959	7.03247756898951	0.00800445361160806	0.0347762503749205
ELF2	ENSG00000109381.19	ENSG00000109381	ELF2	4.27510109143657	5.674250914286	10.452327405319	0.00122495015833634	0.00805462509773987
TBC1D9	ENSG00000109436.7	ENSG00000109436	TBC1D9	9.39806348690401	6.4207434652286	35.2376958788736	2.9181996903304e-09	2.12505914763015e-07
FNBP4	ENSG00000109920.12	ENSG00000109920	FNBP4	3.10383617758566	6.85990511722077	7.78032813659966	0.00528182026434736	0.025415866779761
PPP6R3	ENSG00000110075.14	ENSG00000110075	PPP6R3	4.68996894208409	6.91592748398986	14.8410736024461	0.00011696030169063	0.00116221855794009
CCND1	ENSG00000110092.3	ENSG00000110092	CCND1	5.72667036744259	8.17563026804912	15.713073144846	7.37129362582261e-05	0.000771836778416911
CHORDC1	ENSG00000110172.11	ENSG00000110172	CHORDC1	4.88883148015515	6.2676481322373	15.7756139376106	7.13158119009344e-05	0.000759715821538557
CEP164	ENSG00000110274.14	ENSG00000110274	CEP164	-5.3522948742808	10.9208969975393	7.26481059260338	0.00703186843372368	0.0316972215360135
CEP126	ENSG00000110318.13	ENSG00000110318	CEP126	4.03469003086299	5.63107002611704	9.65830012799497	0.00188497961315195	0.0114530704017041
EIF4G2	ENSG00000110321.15	ENSG00000110321	EIF4G2	3.57707071693703	8.47843683828421	8.05692321776757	0.00453300981875819	0.0224305830686828
DDX6	ENSG00000110367.11	ENSG00000110367	DDX6	3.57826767950431	6.73313745223333	9.19812059709329	0.00242263730919768	0.0140547531885559
FBXO3	ENSG00000110429.13	ENSG00000110429	FBXO3	5.15152319123296	5.64643987093745	14.5462627868229	0.000136759651859666	0.00131090440358214
MDK	ENSG00000110492.15	ENSG00000110492	MDK	10.3155202811144	6.23798972240343	40.9206563864937	1.58536585044379e-10	3.22291666013136e-08
AMBRA1	ENSG00000110497.14	ENSG00000110497	AMBRA1	3.5963092167107	5.68051816355749	8.24500108228712	0.00408643845399824	0.02079012848494
PPFIBP1	ENSG00000110841.13	ENSG00000110841	PPFIBP1	3.57979773348579	6.3339167283472	8.42986666743983	0.00369107408946129	0.0191990943310039
PRDM4	ENSG00000110851.11	ENSG00000110851	PRDM4	9.57178208900066	5.52890101926643	29.0670559560228	6.99158406813928e-08	2.24041633852291e-06
CORO1C	ENSG00000110880.10	ENSG00000110880	CORO1C	3.88939734180356	6.26972151820485	10.6704901160223	0.001088582701801	0.00734605117854367
TSPAN11	ENSG00000110900.14	ENSG00000110900	TSPAN11	4.27418214606061	4.7264748726415	7.41945560860624	0.00645223344150641	0.0296985348689715
MLEC	ENSG00000110917.7	ENSG00000110917	MLEC	3.64557325024543	6.06920547988555	8.64187842144571	0.00328522534308827	0.0177148091702419
RSRC2	ENSG00000111011.17	ENSG00000111011	RSRC2	5.56335332663558	6.16497310278329	22.1637767210223	2.50352970731368e-06	4.5577318813371e-05
METAP2	ENSG00000111142.13	ENSG00000111142	METAP2	10.5505066544465	6.46503562855987	43.3324420519699	4.61862040107297e-11	2.48891640677188e-08
ELK3	ENSG00000111145.7	ENSG00000111145	ELK3	10.0529092641418	5.98544861061915	36.3863302806814	1.61834277996158e-09	1.40998114704153e-07
SH2B3	ENSG00000111252.10	ENSG00000111252	SH2B3	8.61386944165508	6.26357033555653	34.2164800183705	4.93096015495907e-09	3.04533602481586e-07
LTBR	ENSG00000111321.10	ENSG00000111321	LTBR	10.1553615245506	6.08370940904645	39.7969602362033	2.81783318171087e-10	4.2963150292398e-08
OAS3	ENSG00000111331.12	ENSG00000111331	OAS3	3.86188226207425	6.93417445094727	8.60912524624407	0.00334482908661009	0.0179531585407818
OAS2	ENSG00000111335.12	ENSG00000111335	OAS2	4.8394801247035	6.03316559422399	14.1178363197008	0.000171707879459343	0.00161108219977334
MGP	ENSG00000111341.9	ENSG00000111341	MGP	11.9161318991253	7.80336376307175	43.1573294355286	5.05103251565117e-11	2.48891640677188e-08
RAB5B	ENSG00000111540.15	ENSG00000111540	RAB5B	3.67874751725621	6.38655660215779	9.7630523101003	0.00178054046968676	0.0109458439862385
CHD4	ENSG00000111642.14	ENSG00000111642	CHD4	10.8642948871376	6.77020768911995	45.5168911441505	1.51328165966202e-11	2.48891640677188e-08
GNPTAB	ENSG00000111670.14	ENSG00000111670	GNPTAB	3.8005123647313	6.18394768598462	9.19357773645415	0.0024286572248004	0.014072943705227
STK38	ENSG00000112079.8	ENSG00000112079	STK38	5.32865732257866	5.79857123938077	17.9179661837873	2.306336204152e-05	0.000297688210054434
SRSF3	ENSG00000112081.16	ENSG00000112081	SRSF3	4.89303204895945	6.30385050439673	15.7282761233187	7.31228666790289e-05	0.000771836778416911
C6orf62	ENSG00000112308.12	ENSG00000112308	C6orf62	4.32139944525769	5.61480056762996	10.8727889251965	0.000975874644047437	0.00669661376695843
QKI	ENSG00000112531.16	ENSG00000112531	QKI	4.77233369502157	6.41734664575284	16.6515849701388	4.49127646006244e-05	0.000524232962886235
VEGFA	ENSG00000112715.20	ENSG00000112715	VEGFA	7.93704373920728	7.00446046237269	32.6261309973341	1.11702803094505e-08	5.67706225310508e-07
PRPF4B	ENSG00000112739.16	ENSG00000112739	PRPF4B	7.58516477675975	7.31817869893167	28.7742939044595	8.13233737505022e-08	2.52724038553312e-06
FAM46A	ENSG00000112773.15	ENSG00000112773	FAM46A	-6.42846469861754	11.7029056895867	8.08004068983382	0.00447554407595635	0.0222591024939766
ERBIN	ENSG00000112851.14	ENSG00000112851	ERBIN	5.28465202803031	6.99063760665702	18.2660573196922	1.92099738072843e-05	0.000254688755993859
HSPA9	ENSG00000113013.12	ENSG00000113013	HSPA9	3.90899543981343	6.5033225017365	9.2903949401133	0.00230358491355257	0.0134762479535048
SPARC	ENSG00000113140.10	ENSG00000113140	SPARC	4.69436793782227	8.4374740063657	11.4366234160293	0.000720105311875674	0.00515431691470813
CLINT1	ENSG00000113282.13	ENSG00000113282	CLINT1	6.13799412894778	6.75889444733572	23.8703960206454	1.03044277934312e-06	2.18588274800656e-05
DROSHA	ENSG00000113360.16	ENSG00000113360	DROSHA	3.68040304520843	7.01102310011071	8.77508828743989	0.00305372377084264	0.0166521079187762
GOLPH3	ENSG00000113384.13	ENSG00000113384	GOLPH3	7.47408092851895	5.23465900112628	19.7738704909651	8.71662006619448e-06	0.000133314611675791
PRLR	ENSG00000113494.16	ENSG00000113494	PRLR	3.69934562658554	8.4550955072141	7.25567812372089	0.00706771777001454	0.0317526657457652
RAD50	ENSG00000113522.13	ENSG00000113522	RAD50	3.28220379140567	6.61782677619345	8.0724241352037	0.00449439501447259	0.0222847086134266
NUP155	ENSG00000113569.15	ENSG00000113569	NUP155	3.31017079096061	5.91441308078418	6.39851467179097	0.0114215882173708	0.0453424970810024
NR3C1	ENSG00000113580.14	ENSG00000113580	NR3C1	3.32410944004621	5.9061623158673	7.45892628493768	0.00631226461657536	0.0293298692048267
H2AFY	ENSG00000113648.16	ENSG00000113648	H2AFY	4.72617728551038	6.3828395107341	14.322888868482	0.000153981209135218	0.00146162318943722
DPYSL3	ENSG00000113657.12	ENSG00000113657	DPYSL3	3.15337551969766	6.00271209149899	6.79479946954186	0.00914237918338619	0.0385862180239976
CPEB4	ENSG00000113742.12	ENSG00000113742	CPEB4	2.8612859562909	6.90536821229117	6.37604259393084	0.0115671068487157	0.0456970966112419
DBN1	ENSG00000113758.13	ENSG00000113758	DBN1	5.64439783484683	5.44907961976368	18.6052221814307	1.60779518310887e-05	0.000218507874606914
SMC4	ENSG00000113810.15	ENSG00000113810	SMC4	7.45475549503601	6.15668471405497	28.0012152270592	1.2123929045907e-07	3.47152905577086e-06
KPNA1	ENSG00000114030.12	ENSG00000114030	KPNA1	4.82714585140741	5.99766629674005	14.573405948188	0.000134803654548177	0.00129981626589043
SLC25A36	ENSG00000114120.11	ENSG00000114120	SLC25A36	2.99453452023984	5.98720114487413	6.19343699778164	0.0128224917144337	0.0494162220179477
XRN1	ENSG00000114127.10	ENSG00000114127	XRN1	2.83458120820968	6.70935572928098	6.97910703904893	0.00824667463494834	0.0356066597733743
BBX	ENSG00000114439.18	ENSG00000114439	BBX	6.95527995805005	6.44004838370904	26.2874274321156	2.94197656236072e-07	7.08774755038335e-06
ABHD14B	ENSG00000114779.19	ENSG00000114779	ABHD14B	9.39435276802093	5.36244647285097	26.3696570346636	2.81934914246437e-07	6.858408862881e-06
SSR3	ENSG00000114850.6	ENSG00000114850	SSR3	4.21381734954613	6.71679281731029	11.5632149038306	0.000672694411117429	0.00489862094304767
EIF4G1	ENSG00000114867.20	ENSG00000114867	EIF4G1	3.52100028254611	6.97953883343561	9.09870623991669	0.00255790361741257	0.014630728897252
KANSL3	ENSG00000114982.17	ENSG00000114982	KANSL3	3.77895592712064	5.73191115277946	8.40616529987341	0.00373950614546886	0.0193499339543221
NCL	ENSG00000115053.15	ENSG00000115053	NCL	3.84970129492039	8.81323518213886	8.88085818454266	0.00288176052457982	0.0159955740607792
TFCP2L1	ENSG00000115112.7	ENSG00000115112	TFCP2L1	5.69638577140299	5.89849607816844	15.1886421857434	9.72868119191183e-05	0.000984776670857632
ITGA4	ENSG00000115232.13	ENSG00000115232	ITGA4	4.25757976417223	5.1512833378353	8.7594238936513	0.00308006328426103	0.0167719071025776
PPM1G	ENSG00000115241.10	ENSG00000115241	PPM1G	5.15826265613127	5.88451590551906	16.7237210128963	4.32369978858957e-05	0.000510782839431684
SPTBN1	ENSG00000115306.15	ENSG00000115306	SPTBN1	2.84544996294692	7.69327790060962	6.2787246693636	0.0122196008447551	0.0474349418102492
RTN4	ENSG00000115310.17	ENSG00000115310	RTN4	3.93127674840842	7.12712078630135	10.4240195845455	0.00124386871900849	0.00816801545093192
EFEMP1	ENSG00000115380.19	ENSG00000115380	EFEMP1	3.3995501151659	5.7450825257421	8.24582735180274	0.0040845786952368	0.02079012848494
FN1	ENSG00000115414.18	ENSG00000115414	FN1	11.6060051334031	10.449572995501	34.5652832481938	4.12192481665518e-09	2.61180145200787e-07
STAT1	ENSG00000115415.18	ENSG00000115415	STAT1	4.26447948991856	7.34263391477492	10.2330961798722	0.00137942916908788	0.00889066699601027
GLS	ENSG00000115419.12	ENSG00000115419	GLS	8.80449804659646	6.60048519189499	35.2480167170674	2.90277554929343e-09	2.12505914763015e-07
IGFBP5	ENSG00000115461.4	ENSG00000115461	IGFBP5	7.00608893521256	10.2084404242357	17.3167216511741	3.16390448333012e-05	0.000389815403388072
USP34	ENSG00000115464.14	ENSG00000115464	USP34	5.18178582199173	7.63465905236943	18.4391773213711	1.75414221750457e-05	0.000236421543624442
EFHD1	ENSG00000115468.11	ENSG00000115468	EFHD1	4.17417024645095	6.21059449241426	11.1608430477806	0.000835419506670365	0.00583120425328285
SF3B1	ENSG00000115524.15	ENSG00000115524	SF3B1	3.62552646988185	7.37476514481795	12.96749705443	0.000316945454451658	0.00269873799698018
HSPE1	ENSG00000115541.10	ENSG00000115541	HSPE1	-7.32223410696355	12.3191474154906	9.10578253686216	0.00254802684837627	0.0145940918754427
