gene_symbol	ensembl_id	ensembl_id_clean	gene_name	logFC	logCPM	LR	PValue	FDR
VCPKMT	ENSG00000100483.13	ENSG00000100483	VCPKMT	6.41242846084263	2.17273973850376	8.90960246162272	0.00283675012636961	0.0122610477493025
SOS2	ENSG00000100485.11	ENSG00000100485	SOS2	3.07407401516985	4.78214615777935	5.74431205957389	0.0165421328300782	0.0395300489307253
CDKL1	ENSG00000100490.9	ENSG00000100490	CDKL1	1.63497676156938	3.45011944199293	1.30709419708119	0.252921441467681	0.36989836322602
NIN	ENSG00000100503.23	ENSG00000100503	NIN	-0.041676391397288	6.62699494761074	0.00130922476490447	0.971136272831469	0.982005182281502
PYGL	ENSG00000100504.16	ENSG00000100504	PYGL	0.408823143504089	4.92416961284883	0.108469471621806	0.741893394004851	0.822594576649079
TRIM9	ENSG00000100505.13	ENSG00000100505	TRIM9	-1.76499817333269	5.25990759900638	1.50616293556741	0.219725523245357	0.331153439964938
PSMC6	ENSG00000100519.11	ENSG00000100519	PSMC6	0.822079685198752	4.92027481449349	0.416914203128503	0.518480826754889	0.639363105801452
GNPNAT1	ENSG00000100522.8	ENSG00000100522	GNPNAT1	6.30842389327711	4.14499086019891	14.0932643658574	0.000173965633145019	0.00238184137409396
DDHD1	ENSG00000100523.14	ENSG00000100523	DDHD1	0.893970798139951	5.8379081298278	0.511557137783466	0.474465558898906	0.597786091233466
CDKN3	ENSG00000100526.19	ENSG00000100526	CDKN3	1.34262859971362	3.02665184200105	0.779742546278008	0.377219889845725	0.502891415766678
CNIH1	ENSG00000100528.11	ENSG00000100528	CNIH1	-0.213796597985989	3.67690784150553	0.0228052646555348	0.879964576925578	0.922089939987812
CGRRF1	ENSG00000100532.11	ENSG00000100532	CGRRF1	1.40623378550734	2.83069658809312	0.698113302027082	0.403418379197091	0.529491610313967
ATP6V1D	ENSG00000100554.11	ENSG00000100554	ATP6V1D	1.07867016177305	4.41505296767643	0.657819652461967	0.417330744831791	0.542920079876242
C14orf105	ENSG00000100557.9	ENSG00000100557	C14orf105	0.273842928747842	2.93474819571329	0.02570945674697	0.87261192179643	0.917195401802289
PLEK2	ENSG00000100558.8	ENSG00000100558	PLEK2	-0.929363207657344	4.27891565961337	0.400597340087177	0.526780926753051	0.646441483962386
PIGH	ENSG00000100564.8	ENSG00000100564	PIGH	6.36710019543801	2.14453610625295	9.28607566672263	0.00230902291840979	0.0108326388361481
LRRC74A	ENSG00000100565.15	ENSG00000100565	LRRC74A	-2.00855028945533	4.21544319604371	1.62684917424354	0.202139406481365	0.309488850003411
PSMA3	ENSG00000100567.12	ENSG00000100567	PSMA3	0.824390113879713	5.79060413872632	0.495684369768014	0.481402535302292	0.604473968303396
VTI1B	ENSG00000100568.10	ENSG00000100568	VTI1B	3.29951490327151	2.99112400525756	4.16578481076346	0.0412482993742295	0.0846035709991942
TIMM9	ENSG00000100575.13	ENSG00000100575	TIMM9	2.62920557047214	2.93869452919739	2.44746721595324	0.117714670530613	0.200212771008101
GSTZ1	ENSG00000100577.18	ENSG00000100577	GSTZ1	-2.84414388060102	6.24215297384551	3.34940466007723	0.06722932388482	0.126233427308147
KIAA0586	ENSG00000100578.14	ENSG00000100578	KIAA0586	0.589976142013806	5.11160934441394	0.238502470734201	0.625289807523656	0.731905215783448
TMED8	ENSG00000100580.7	ENSG00000100580	TMED8	0.741789618570586	4.67674142080411	0.335327709564936	0.5625386530564	0.67782476229651
SAMD15	ENSG00000100583.4	ENSG00000100583	SAMD15	5.89478749948209	1.83961930323231	7.32161114661651	0.00681303077727172	0.0212342497788493
AHSA1	ENSG00000100591.7	ENSG00000100591	AHSA1	2.15077044013919	3.4837229730008	1.76253122697677	0.184309106065622	0.287198119725895
DAAM1	ENSG00000100592.15	ENSG00000100592	DAAM1	1.73760223812761	5.87451819817365	1.98395355022759	0.158974527331046	0.254921248605344
ISM2	ENSG00000100593.17	ENSG00000100593	ISM2	6.09451184639023	1.9657225272853	8.14809012149957	0.00431065363960494	0.0158793922144573
SPTLC2	ENSG00000100596.6	ENSG00000100596	SPTLC2	0.389711479054995	5.65201314508225	0.102031798566244	0.74940488719757	0.828332989697173
RIN3	ENSG00000100599.15	ENSG00000100599	RIN3	0.656044461861027	5.04971414613879	0.270573809567637	0.602947115534027	0.712700832346804
LGMN	ENSG00000100600.14	ENSG00000100600	LGMN	6.29225535949656	4.99451274888561	19.0247114099912	1.2903650740075e-05	0.000445432419492676
ALKBH1	ENSG00000100601.9	ENSG00000100601	ALKBH1	6.65086905564806	2.34352463016851	9.51364685779868	0.00203949438675647	0.0101001567952311
SNW1	ENSG00000100603.13	ENSG00000100603	SNW1	-0.622249723436097	5.14557466878596	0.225784904398218	0.634667026464488	0.739488828190523
DHRS7	ENSG00000100612.13	ENSG00000100612	DHRS7	7.75511749269714	3.19943791894522	16.1056480997085	5.99051083665531e-05	0.00119878735647904
PPM1A	ENSG00000100614.17	ENSG00000100614	PPM1A	1.50791749938784	5.86248957650133	1.88766034708214	0.16946604747806	0.268146083134857
SIX4	ENSG00000100625.8	ENSG00000100625	SIX4	1.7609895650665	3.68134932378589	1.55910779064336	0.211795904694567	0.321480379846857
GALNT16	ENSG00000100626.16	ENSG00000100626	GALNT16	0.417234757050763	4.6348517009029	0.0975650727876101	0.754771442717008	0.832614471172329
CEP128	ENSG00000100629.16	ENSG00000100629	CEP128	2.33120526842163	4.82684953826934	3.54850491055895	0.0595991284265234	0.114495768759158
ERH	ENSG00000100632.10	ENSG00000100632	ERH	0.407250128306491	4.03647672669101	0.0953192915484529	0.757520664035696	0.834519706075844
HIF1A	ENSG00000100644.16	ENSG00000100644	HIF1A	5.98896288390892	6.47512397333592	16.5070901739459	4.84684894613037e-05	0.00103856758801541
SUSD6	ENSG00000100647.7	ENSG00000100647	SUSD6	3.72983640344915	4.82371398617574	8.79690216093019	0.00301742470246618	0.0127209392722489
SRSF5	ENSG00000100650.15	ENSG00000100650	SRSF5	0.724197264448428	6.08549870379579	0.312711526108757	0.576021031589519	0.690064518622405
SLC10A1	ENSG00000100652.4	ENSG00000100652	SLC10A1	7.14795010755977	2.70994274643961	11.4273074358893	0.00072372489777848	0.00551038782909111
EIF5	ENSG00000100664.10	ENSG00000100664	EIF5	3.56655502573631	6.77421192126435	7.86561354499665	0.00503837275303293	0.0174950244134943
SERPINA4	ENSG00000100665.11	ENSG00000100665	SERPINA4	-3.10016379114981	3.69847821877083	2.78741964306378	0.0950070993340326	0.168119050071362
SLC8A3	ENSG00000100678.18	ENSG00000100678	SLC8A3	-2.47373805802769	6.0513169411108	2.72883080125659	0.0985514086846718	0.173202138503433
DICER1	ENSG00000100697.14	ENSG00000100697	DICER1	1.75006508828548	6.8508623481498	2.05726172350141	0.151482172479152	0.245121512367334
ZFYVE21	ENSG00000100711.13	ENSG00000100711	ZFYVE21	3.30389694436408	3.96629957713685	5.47544912195487	0.0192854045608876	0.0446477430010206
MTHFD1	ENSG00000100714.15	ENSG00000100714	MTHFD1	2.07220133850582	4.91481167401872	2.8424352211951	0.0918049835948625	0.16351468204315
TCL1A	ENSG00000100721.10	ENSG00000100721	TCL1A	1.335297312116	1.72423382012474	0.590542532910344	0.442209401265653	0.566885281551311
ZC3H14	ENSG00000100722.18	ENSG00000100722	ZC3H14	0.579190869054094	5.87500525006978	0.235015885709	0.627829310785095	0.733755660767731
TELO2	ENSG00000100726.14	ENSG00000100726	TELO2	2.92493952203867	3.13211476788678	3.25650561718297	0.0711405758332472	0.132159064426208
PCNX1	ENSG00000100731.15	ENSG00000100731	PCNX1	0.455010820895546	6.19048452299634	0.157877980980842	0.691117769890178	0.784186716805949
GSKIP	ENSG00000100744.14	ENSG00000100744	GSKIP	4.775781881317	3.11433986725382	5.7738548657259	0.0162663153942295	0.0390074090104088
VRK1	ENSG00000100749.7	ENSG00000100749	VRK1	-2.80699858331777	5.63786379400675	3.85830211607985	0.0495003972775761	0.0982639145668902
PSMC1	ENSG00000100764.13	ENSG00000100764	PSMC1	3.89012752184758	3.41221723767809	5.14188395436683	0.0233552900276405	0.0522576481170207
PAPLN	ENSG00000100767.15	ENSG00000100767	PAPLN	0.851850376026161	4.22936610655008	0.396237046932047	0.529039029338236	0.648497747203021
RPS6KA5	ENSG00000100784.10	ENSG00000100784	RPS6KA5	0.332024481553235	6.40364991061835	0.0673277956979099	0.79526799561616	0.862640905390471
PPP4R3A	ENSG00000100796.17	ENSG00000100796	PPP4R3A	3.24204879997886	5.14915100141263	5.97112695624019	0.0145419843502181	0.0358032240060513
C14orf93	ENSG00000100802.14	ENSG00000100802	C14orf93	7.26321182519302	2.80248071208314	12.1686170250948	0.000486003276044034	0.00439754866768473
PSMB5	ENSG00000100804.18	ENSG00000100804	PSMB5	6.86760749488515	2.50062557408455	10.5494656634181	0.00116221681195159	0.00725097773610348
YY1	ENSG00000100811.11	ENSG00000100811	YY1	1.8306374310218	5.02566419130062	2.31758773660476	0.127918262845679	0.213799381108295
ACIN1	ENSG00000100813.14	ENSG00000100813	ACIN1	4.05265284896881	6.55711089937145	9.55485348826403	0.00199421429232871	0.00996456891243669
CCNB1IP1	ENSG00000100814.17	ENSG00000100814	CCNB1IP1	0.414041834881843	4.02312177861387	0.0928139677264816	0.760629802707297	0.837065587390879
TRIP11	ENSG00000100815.12	ENSG00000100815	TRIP11	3.5948934538116	6.27578878032677	7.97474378025665	0.00474344694330986	0.016870333879691
APEX1	ENSG00000100823.11	ENSG00000100823	APEX1	1.95177507154727	4.28286384587494	2.16864273956801	0.140850499093884	0.231294725449557
PABPN1	ENSG00000100836.10	ENSG00000100836	PABPN1	2.15137900739215	3.99361234804702	2.70331054654326	0.100140114913762	0.17555047229334
EFS	ENSG00000100842.12	ENSG00000100842	EFS	1.90539728646342	2.23438898491407	1.09342529850834	0.295713517718722	0.418030063080879
ARHGAP5	ENSG00000100852.12	ENSG00000100852	ARHGAP5	2.69481439232702	5.76005281322248	4.35105741653133	0.0369859751903935	0.0770483480450331
CINP	ENSG00000100865.14	ENSG00000100865	CINP	7.21062055290314	3.55009318088212	15.5487863523255	8.04032464962189e-05	0.00146860337037911
DHRS2	ENSG00000100867.14	ENSG00000100867	DHRS2	-2.16924258511386	6.20748685413627	2.17026393000343	0.140702083967353	0.231087556995104
SRP54	ENSG00000100883.11	ENSG00000100883	SRP54	0.754158726441077	4.67838420013929	0.33597525010914	0.562161648134956	0.677544601527341
CPNE6	ENSG00000100884.9	ENSG00000100884	CPNE6	-1.92345158456025	5.32769345885002	1.76775320521413	0.18366038217468	0.286442368735219
CHD8	ENSG00000100888.12	ENSG00000100888	CHD8	2.5879838365377	6.52646734150285	4.36887454418458	0.0366011584599433	0.0763376000781549
PCK2	ENSG00000100889.11	ENSG00000100889	PCK2	2.05078445878073	3.32767189493154	2.03924034794334	0.153286179838209	0.247484786036326
KIAA0391	ENSG00000100890.15	ENSG00000100890	KIAA0391	1.95407997234066	3.71813451224759	2.03033181491918	0.154186941035509	0.248662835758022
DCAF11	ENSG00000100897.17	ENSG00000100897	DCAF11	3.62211268505729	4.58983820373115	7.43121637241848	0.00641019978760886	0.0203725747499275
PSMA6	ENSG00000100902.10	ENSG00000100902	PSMA6	2.3026068467932	3.6796839492556	2.69466951469898	0.100684363763636	0.176254047910084
NFKBIA	ENSG00000100906.10	ENSG00000100906	NFKBIA	3.25056429312757	4.50535094392708	5.63414605685546	0.017613923192692	0.0415801305591555
EMC9	ENSG00000100908.13	ENSG00000100908	EMC9	5.71026561272545	1.72545785898504	7.33227566589902	0.00677272520706341	0.0211514893818451
PSME2	ENSG00000100911.14	ENSG00000100911	PSME2	-0.42471794597111	5.27669091999907	0.107967794268237	0.742469741589099	0.823047332118183
BRMS1L	ENSG00000100916.13	ENSG00000100916	BRMS1L	0.298341478591288	4.00847163116095	0.0406512746003997	0.840212547925153	0.894033997338526
REC8	ENSG00000100918.12	ENSG00000100918	REC8	-0.399517616701203	4.06000337470757	0.073706233430844	0.78601502073669	0.855863610487864
TM9SF1	ENSG00000100926.14	ENSG00000100926	TM9SF1	1.4127737095356	3.0852243482919	0.83133919744083	0.361885571770701	0.486927334374398
SEC23A	ENSG00000100934.14	ENSG00000100934	SEC23A	2.37769367691977	4.09998650376887	3.12744463864961	0.0769843232437673	0.141205182981342
GMPR2	ENSG00000100938.17	ENSG00000100938	GMPR2	5.24581950755339	4.05701313893178	11.1111890698533	0.000858084596920741	0.00611519468052855
PNN	ENSG00000100941.8	ENSG00000100941	PNN	4.32436247730867	7.43779230936094	9.33069523107971	0.00225346841780613	0.0106718417524822
RABGGTA	ENSG00000100949.14	ENSG00000100949	RABGGTA	-1.03678468891637	3.80251501225519	0.454505036098457	0.500203312194854	0.622243774956869
NFATC4	ENSG00000100968.13	ENSG00000100968	NFATC4	2.43471704650782	4.53433374157587	3.5710860797214	0.0587938457727814	0.113197332051447
PLTP	ENSG00000100979.14	ENSG00000100979	PLTP	4.6303797672358	3.61232288406916	8.73699029967216	0.0031181877042849	0.0129189596801005
PCIF1	ENSG00000100982.11	ENSG00000100982	PCIF1	6.63709453636142	3.69682772364603	15.0765415446587	0.000103238306423641	0.00173318648220744
GSS	ENSG00000100983.9	ENSG00000100983	GSS	-1.01969221579658	4.30325457512851	0.526804462454589	0.467953436816901	0.592017534290231
MMP9	ENSG00000100985.7	ENSG00000100985	MMP9	7.3975402522983	2.90929450431783	13.5741968256942	0.000229316088618031	0.00279364169494315
VSX1	ENSG00000100987.14	ENSG00000100987	VSX1	6.49498489531728	2.23181308180115	9.63329157237887	0.00191081858292831	0.00974331989825913
TRPC4AP	ENSG00000100991.11	ENSG00000100991	TRPC4AP	5.42992809971413	4.76299022849567	12.4551597365137	0.000416838725943266	0.00403240432592984
PYGB	ENSG00000100994.11	ENSG00000100994	PYGB	2.82350032485232	4.53842077033735	4.5850260243863	0.0322524814936931	0.0687428020976784
ABHD12	ENSG00000100997.18	ENSG00000100997	ABHD12	7.45108785990683	2.94992683608181	13.2405077784267	0.000273963684372099	0.00313483660104762
PROCR	ENSG00000101000.5	ENSG00000101000	PROCR	0.768914705205492	2.81230125661739	0.224923323875132	0.635313928325343	0.740101748330683
GINS1	ENSG00000101003.9	ENSG00000101003	GINS1	1.81080925933686	3.26893210763133	1.41170327259342	0.234773846003819	0.349174241545785
NINL	ENSG00000101004.14	ENSG00000101004	NINL	-0.195797950888644	4.02557040052485	0.0181054294527456	0.892962602044595	0.931248178757623
CD40	ENSG00000101017.13	ENSG00000101017	CD40	1.31188234409334	3.08643508154802	0.778825497412701	0.377500585258245	0.503210848180433
UQCC1	ENSG00000101019.21	ENSG00000101019	UQCC1	-0.207366582331573	5.79862446638155	0.0269270394051517	0.869656668795873	0.914850130797377
ZMYND8	ENSG00000101040.19	ENSG00000101040	ZMYND8	2.53783786660608	6.0168983850324	4.09214414501339	0.0430829555509063	0.0877931708206238
SGK2	ENSG00000101049.14	ENSG00000101049	SGK2	-0.84830517669678	4.87861695207164	0.389591318686541	0.532514300208921	0.651323542860148
IFT52	ENSG00000101052.12	ENSG00000101052	IFT52	-0.26327681634935	3.4663769961798	0.0315169781871703	0.859091931916686	0.907438776159701
MYBL2	ENSG00000101057.15	ENSG00000101057	MYBL2	0.338304869570949	4.81040558858734	0.0611765839449134	0.80464587383495	0.868895317289723
HNF4A	ENSG00000101076.16	ENSG00000101076	HNF4A	2.51703540127874	3.24017486258318	2.33816391532859	0.126238268993321	0.211511058261331
NDRG3	ENSG00000101079.20	ENSG00000101079	NDRG3	1.21206161803519	4.54059082239443	0.825844223720051	0.363476974332604	0.488692776885651
SLA2	ENSG00000101082.13	ENSG00000101082	SLA2	6.83371155798925	2.47426682878506	10.8757273656009	0.000974327566700009	0.00657805386404355
NFATC2	ENSG00000101096.19	ENSG00000101096	NFATC2	1.71972530906064	5.91512565509717	1.95376235570804	0.16218199731928	0.258996338658133
RIMS4	ENSG00000101098.12	ENSG00000101098	RIMS4	-0.588919330527649	3.21023626388604	0.121763759736091	0.727129367255061	0.811477434005169
PABPC1L	ENSG00000101104.12	ENSG00000101104	PABPC1L	0.515828589668819	5.29074208706833	0.176247897326085	0.674617766848548	0.771540719110442
STK4	ENSG00000101109.11	ENSG00000101109	STK4	2.70215383686748	5.73211227766426	4.96149610742285	0.0259177743843792	0.0570736281372818
SALL4	ENSG00000101115.12	ENSG00000101115	SALL4	2.77321087477486	3.09139129594306	3.37049051916225	0.0663739903325899	0.125068429818175
ADNP	ENSG00000101126.15	ENSG00000101126	ADNP	4.34219867472141	5.76826689009528	10.963346307974	0.000929318435330347	0.00638684785493309
PFDN4	ENSG00000101132.9	ENSG00000101132	PFDN4	-7.10481175839475	9.89433426063524	9.06692956327681	0.0026027373739803	0.0116738824425338
DOK5	ENSG00000101134.11	ENSG00000101134	DOK5	3.02500582915552	2.85357453873532	3.37573932316477	0.0661628882655839	0.124805066243913
CSTF1	ENSG00000101138.11	ENSG00000101138	CSTF1	2.64055595391766	3.92223698255301	3.5833356106113	0.0583618524781295	0.112533670361277
BMP7	ENSG00000101144.12	ENSG00000101144	BMP7	8.15042067567294	3.53287732812001	16.0818205996863	6.06636039162042e-05	0.00121001165661523
RAE1	ENSG00000101146.12	ENSG00000101146	RAE1	5.17966198541859	3.65117095309145	9.56972652268807	0.00197812247683005	0.00993126271144726
TPD52L2	ENSG00000101150.17	ENSG00000101150	TPD52L2	1.84369277748817	4.26627850624945	2.05875493031502	0.151333778711343	0.244897567108592
DNAJC5	ENSG00000101152.10	ENSG00000101152	DNAJC5	6.27620703334813	4.06956755516302	12.1883977555368	0.000480876690879402	0.0043770322060201
NELFCD	ENSG00000101158.13	ENSG00000101158	NELFCD	4.21452460904585	4.92194954824733	9.91015043374546	0.00164369682456317	0.00895080258355944
CTSZ	ENSG00000101160.13	ENSG00000101160	CTSZ	1.33733577560153	5.673373735761	1.24295888468545	0.264901565682904	0.383161865926105
PRPF6	ENSG00000101161.7	ENSG00000101161	PRPF6	0.720217620169516	5.8296802268997	0.349018297409522	0.554669374810128	0.670983389302612
TUBB1	ENSG00000101162.3	ENSG00000101162	TUBB1	-1.30247230963881	4.0630573503191	0.844616171971087	0.358079871976061	0.482841089137442
PRELID3B	ENSG00000101166.15	ENSG00000101166	PRELID3B	3.20265661254246	4.23561893750657	5.30599133747943	0.021252202189355	0.0483289797071824
HRH3	ENSG00000101180.15	ENSG00000101180	HRH3	7.67051397565575	3.12520726739964	12.9605726721059	0.000318119856667104	0.00344475144527146
MTG2	ENSG00000101181.17	ENSG00000101181	MTG2	3.64494037759463	4.11527269779824	6.80826806805888	0.00907367299325784	0.0256285224050804
PSMA7	ENSG00000101182.14	ENSG00000101182	PSMA7	4.49925157165795	4.80880531295167	10.6750574757702	0.00108589814025512	0.00697300311910114
SLCO4A1	ENSG00000101187.15	ENSG00000101187	SLCO4A1	-3.57941750257427	6.78328745141234	4.29142675974391	0.0383050082438738	0.0794649675553015
NTSR1	ENSG00000101188.4	ENSG00000101188	NTSR1	6.81154978832678	2.45931144470405	10.7771544545344	0.0010276053591355	0.00677163456192226
MRGBP	ENSG00000101189.6	ENSG00000101189	MRGBP	-1.33508259209519	4.6033796966004	0.880830607895025	0.34797428353029	0.473016377201338
TCFL5	ENSG00000101190.12	ENSG00000101190	TCFL5	7.24265581795793	2.78387216152333	12.5488576229411	0.000396448590867677	0.0039218949049729
DIDO1	ENSG00000101191.16	ENSG00000101191	DIDO1	4.61477544942219	5.90543027215359	11.8618754518844	0.000572948162682317	0.00486795448729543
GID8	ENSG00000101193.7	ENSG00000101193	GID8	3.15752866491301	4.45231298647358	5.14842690403879	0.0232674427350447	0.0520896391876598
SLC17A9	ENSG00000101194.17	ENSG00000101194	SLC17A9	6.0086216624971	3.35550248019438	10.839121495948	0.000993778702279197	0.00664164134614643
BIRC7	ENSG00000101197.12	ENSG00000101197	BIRC7	6.08170533500607	1.9547537121581	8.17858623638145	0.00423877832615692	0.015728622378562
NKAIN4	ENSG00000101198.14	ENSG00000101198	NKAIN4	4.88984743613881	1.77038518487584	5.51173796138357	0.0188892680054127	0.0439052695506339
ARFGAP1	ENSG00000101199.12	ENSG00000101199	ARFGAP1	1.5138316517941	4.59166697860443	1.36729482231742	0.24227721493057	0.357816343908368
COL20A1	ENSG00000101203.16	ENSG00000101203	COL20A1	2.1128684061553	3.80588670015283	1.96514409936152	0.160964233139829	0.257387252025523
CHRNA4	ENSG00000101204.16	ENSG00000101204	CHRNA4	-0.108334148231146	4.45805237724282	0.00587282062645045	0.938914447379348	0.961068443527223
EEF1A2	ENSG00000101210.10	ENSG00000101210	EEF1A2	0.658443625993521	3.2898394262151	0.196851064676295	0.657274672509705	0.758077215635575
PTK6	ENSG00000101213.6	ENSG00000101213	PTK6	6.99306240043017	2.59586507312964	11.8310038000289	0.00058252582371824	0.00490172451319388
GMEB2	ENSG00000101216.10	ENSG00000101216	GMEB2	2.97245852552355	3.35298497865204	3.88165991288153	0.0488162713296212	0.097110514304631
C20orf27	ENSG00000101220.17	ENSG00000101220	C20orf27	2.73923404154104	2.4508090130449	2.40189665112424	0.121188240369233	0.204659732460287
SPEF1	ENSG00000101222.12	ENSG00000101222	SPEF1	1.16760197772025	1.97819639174107	0.442836429720602	0.505756599147424	0.627111901678
CDC25B	ENSG00000101224.17	ENSG00000101224	CDC25B	2.0452385201417	4.15937274482531	2.39292002857016	0.121885769383148	0.205596724417796
ISM1	ENSG00000101230.5	ENSG00000101230	ISM1	7.44994256548969	2.94956930653679	14.3034917298982	0.000155576029210895	0.00221938221286643
RNF24	ENSG00000101236.16	ENSG00000101236	RNF24	3.16449815819476	4.1487947248523	5.69893152477663	0.0169752437591893	0.0403955718097331
ARFRP1	ENSG00000101246.19	ENSG00000101246	ARFRP1	2.07670048261162	3.7227344718993	2.18328395740757	0.139516487763601	0.229494085964008
NDUFAF5	ENSG00000101247.17	ENSG00000101247	NDUFAF5	3.20150289823912	3.9603030512306	5.23846156255109	0.0220928025955929	0.0499148240898676
SEL1L2	ENSG00000101251.11	ENSG00000101251	SEL1L2	1.3749560053046	3.12239106098412	0.746193119203845	0.387684194804662	0.513522098971849
TRIB3	ENSG00000101255.10	ENSG00000101255	TRIB3	0.538642778285012	3.95351602273923	0.146881192371577	0.701533799049955	0.792517704728789
RASSF2	ENSG00000101265.15	ENSG00000101265	RASSF2	0.471526299943478	4.86577877865455	0.167145231128789	0.682661494234842	0.777641266017639
CSNK2A1	ENSG00000101266.17	ENSG00000101266	CSNK2A1	1.79775836600905	5.18191191349051	1.98013755662501	0.159375916220764	0.255464543675898
SLC52A3	ENSG00000101276.14	ENSG00000101276	SLC52A3	0.566512321543438	2.45422163692531	0.126091785381314	0.722519132899425	0.808468873514779
ANGPT4	ENSG00000101280.7	ENSG00000101280	ANGPT4	0.640379241848413	2.70381702294682	0.146840013420416	0.701573631986067	0.792526151448911
RSPO4	ENSG00000101282.8	ENSG00000101282	RSPO4	-1.17235340545988	4.68806714619569	0.646117455776913	0.421504220195708	0.546955094801529
CDS2	ENSG00000101290.13	ENSG00000101290	CDS2	1.22400809980825	5.47333783086383	1.05683716150701	0.303937665122754	0.427102092238986
PROKR2	ENSG00000101292.7	ENSG00000101292	PROKR2	5.24773131306149	1.46779365396781	6.44478182451058	0.0111278707408286	0.0294952998512992
HM13	ENSG00000101294.16	ENSG00000101294	HM13	0.744749298974174	5.99057588768192	0.347514365814	0.555523571044454	0.671706729815122
SNPH	ENSG00000101298.13	ENSG00000101298	SNPH	1.63145154992122	2.80495634208741	0.906984960889535	0.340915664936722	0.465721600499725
MYLK2	ENSG00000101306.10	ENSG00000101306	MYLK2	0.227907799869503	2.84193563195929	0.0179550768322621	0.893405298343329	0.931340718856807
SIRPB1	ENSG00000101307.15	ENSG00000101307	SIRPB1	1.69186294537193	2.97044081610643	1.30287876425185	0.253688053028764	0.370650307278834
SEC23B	ENSG00000101310.14	ENSG00000101310	SEC23B	2.93024369640004	4.50208584950024	4.92242998048041	0.0265102051209396	0.0582055364137948
FERMT1	ENSG00000101311.15	ENSG00000101311	FERMT1	-0.705093338769398	3.95491037598393	0.220566297537374	0.638608766448609	0.742880087642108
HAO1	ENSG00000101323.4	ENSG00000101323	HAO1	5.75235636821319	1.75171094029505	7.45631062534943	0.00632144350260823	0.0201795174185959
PDYN	ENSG00000101327.8	ENSG00000101327	PDYN	5.18828869180594	2.90468818567888	7.36906177825025	0.00663555454692927	0.0208400144983313
CCM2L	ENSG00000101331.15	ENSG00000101331	CCM2L	-0.889392591072715	3.33218955742564	0.272935343085997	0.601369481647376	0.711350948156219
PLCB4	ENSG00000101333.16	ENSG00000101333	PLCB4	-1.73960536164006	6.56488151907959	1.4196186228266	0.2334661860766	0.347778432266632
MYL9	ENSG00000101335.9	ENSG00000101335	MYL9	7.64178170140419	6.07043897593009	21.7318866117282	3.1353623044331e-06	0.00018762556976284
HCK	ENSG00000101336.12	ENSG00000101336	HCK	-9.19199954775073	12.2214233694815	11.9830208513395	0.000536874812366732	0.00469482743809737
TM9SF4	ENSG00000101337.15	ENSG00000101337	TM9SF4	2.9645326866292	5.31346455127551	5.38120121123251	0.0203548585805018	0.046669653287542
TLDC2	ENSG00000101342.9	ENSG00000101342	TLDC2	7.36451254134631	2.8813325397264	13.0248505013915	0.000307384615745412	0.00335969601877204
CRNKL1	ENSG00000101343.14	ENSG00000101343	CRNKL1	1.58093883140033	3.91642063721064	1.48367608066586	0.223200249942287	0.335320591393915
POFUT1	ENSG00000101346.12	ENSG00000101346	POFUT1	1.32076450133096	4.11158293079414	0.946752503024651	0.330547299543827	0.45480426665692
SAMHD1	ENSG00000101347.8	ENSG00000101347	SAMHD1	3.80690974822865	6.06569595865339	8.84203710668931	0.0029437039227963	0.0125306852908337
PAK5	ENSG00000101349.16	ENSG00000101349	PAK5	4.71422598750182	2.23579627956734	5.49113922551426	0.0191130850184537	0.0443539464180014
KIF3B	ENSG00000101350.7	ENSG00000101350	KIF3B	0.0697415927562414	6.18380571332926	0.00295196167920864	0.956670688206078	0.972725778444266
MROH8	ENSG00000101353.14	ENSG00000101353	MROH8	2.84282989608873	3.35103480954147	3.0560417118389	0.0804373989319011	0.146572584910837
NOP56	ENSG00000101361.15	ENSG00000101361	NOP56	-3.8984305757562	8.08638490837299	4.81433342655446	0.0282239856970409	0.0613632438898739
MANBAL	ENSG00000101363.12	ENSG00000101363	MANBAL	6.79197953501452	2.4464195045789	10.8535386973288	0.000986071440599899	0.00661178041775361
IDH3B	ENSG00000101365.20	ENSG00000101365	IDH3B	2.62684276580654	3.86876054880438	3.90172993057232	0.048236414559547	0.096205743687122
MAPRE1	ENSG00000101367.8	ENSG00000101367	MAPRE1	6.09614939782094	5.0256286202801	14.606801499016	0.000132435693650739	0.0020052062851327
JAG1	ENSG00000101384.11	ENSG00000101384	JAG1	5.15570625897256	4.63303775446711	13.2992336904544	0.000265514614708411	0.00307204297244583
CDK5RAP1	ENSG00000101391.20	ENSG00000101391	CDK5RAP1	3.01398556284602	5.43135512925953	5.63457651779123	0.0176095986971004	0.0415739287216172
SNTA1	ENSG00000101400.5	ENSG00000101400	SNTA1	4.37503520687022	2.32040448064335	5.01866106768333	0.0250755516290499	0.0554582899866319
TTI1	ENSG00000101407.12	ENSG00000101407	TTI1	-4.47911221221626	8.63936721381707	5.66283310234331	0.0173281107146522	0.0410756550706175
E2F1	ENSG00000101412.12	ENSG00000101412	E2F1	-0.775993373691673	3.71086876666107	0.257302792529501	0.611979257286339	0.72049845034675
RPRD1B	ENSG00000101413.11	ENSG00000101413	RPRD1B	1.96216538983939	5.52334352423086	2.69682044753992	0.100548587462337	0.176093028836156
PXMP4	ENSG00000101417.11	ENSG00000101417	PXMP4	-0.25378611410941	4.37861757987657	0.0345758929201949	0.852487154801561	0.902876307766223
